,Sale_Price,Longitude,Latitude,Neighborhood,Lot_Area,Bldg_Type,Overall_Cond,TotRms_AbvGrd,Gr_Liv_Area,Second_Flr_SF,Garage_Type,Sale_Condition,Year_Built,Year_Remod_Add,Bedroom_AbvGr,Bath_AbvGr,Branch_Number
1624,176000,-93.637883,42.059517,Gilbert,7875,OneFam,Average,6,1253,False,True,Normal,1995,1996,3,2,Branch_1
1625,204000,-93.639068,42.059242,Gilbert,7500,OneFam,Average,7,2299,True,True,Normal,1999,2003,5,4,Branch_1
1626,160000,-93.637848,42.059293,Gilbert,9556,OneFam,Average,6,1187,False,True,Normal,1992,1993,3,2,Branch_1
1627,160000,-93.637299,42.057006,Gilbert,10784,OneFam,Average,7,1472,True,True,Normal,1991,1992,3,3,Branch_1
1628,163900,-93.637917,42.05817,Gilbert,9125,OneFam,Average,7,1482,True,True,Normal,1992,1992,3,3,Branch_1
1629,168000,-93.635833,42.057533,Gilbert,7655,OneFam,Average,7,1642,True,True,Normal,1993,1994,3,3,Branch_1
1631,170000,-93.634513,42.059375,Stone_Brook,3696,TwnhsE,Average,5,1088,False,True,Normal,1986,1986,2,2,Branch_1
1632,207500,-93.632917,42.059239,Stone_Brook,5062,TwnhsE,Average,6,2090,True,True,Normal,1984,1984,3,2,Branch_1
1633,182000,-93.631622,42.059309,Stone_Brook,4740,TwnhsE,Average,5,1179,False,True,Normal,1988,1988,2,2,Branch_1
1634,212000,-93.631633,42.059304,Stone_Brook,5118,TwnhsE,Average,4,1321,False,True,Normal,1990,1990,1,1,Branch_1
1635,377426,-93.629016,42.060431,Stone_Brook,14157,OneFam,Average,8,1922,False,True,Normal,2005,2006,3,2,Branch_1
1636,349265,-93.629075,42.060144,Stone_Brook,12328,OneFam,Average,10,2541,True,True,Normal,2005,2005,4,4,Branch_1
1637,591587,-93.626366,42.061202,Stone_Brook,51974,OneFam,Average,8,2338,False,True,Partial,2006,2007,4,3,Branch_1
1638,155000,-93.622874,42.060096,Gilbert,41600,TwoFmCon,Average,7,1424,False,True,Normal,1969,1990,3,2,Branch_1
1639,319900,-93.629538,42.059743,Stone_Brook,8035,TwnhsE,Average,6,1612,False,True,Normal,2006,2006,2,2,Branch_1
1640,392000,-93.630074,42.058893,Stone_Brook,8089,OneFam,Above_Average,7,1419,False,True,Partial,2007,2007,2,2,Branch_1
1641,441929,-93.628754,42.058998,Stone_Brook,14082,OneFam,Average,7,2234,False,True,Normal,2006,2006,1,2,Branch_1
1642,455000,-93.628723,42.058996,Stone_Brook,13870,OneFam,Average,8,2042,False,True,Partial,2006,2007,3,2,Branch_1
1643,182900,-93.637875,42.054368,Northwest_Ames,12546,OneFam,Good,7,1440,False,True,Normal,1981,1981,3,2,Branch_2
1646,176000,-93.637816,42.0545,Northwest_Ames,12090,OneFam,Good,6,1479,True,True,Normal,1981,2003,3,3,Branch_2
1647,213000,-93.637158,42.054395,Northwest_Ames,12299,OneFam,Above_Average,7,1664,False,True,Normal,1978,1985,3,2,Branch_2
1648,192000,-93.634665,42.054941,Northwest_Ames,11339,OneFam,Average,9,1930,True,True,Normal,1979,1979,4,3,Branch_2
1649,190000,-93.633973,42.055217,Northwest_Ames,11952,OneFam,Above_Average,8,1969,True,True,Normal,1977,1977,3,3,Branch_2
1650,195000,-93.631528,42.054427,Northwest_Ames,12046,OneFam,Above_Average,8,2030,True,True,Normal,1976,1976,4,3,Branch_2
1651,148000,-93.632669,42.05622,Northwest_Ames,10395,OneFam,Above_Average,6,1032,False,True,Normal,1978,1978,3,2,Branch_2
1652,151500,-93.631795,42.056211,Northwest_Ames,11850,OneFam,Above_Average,6,1177,False,True,Normal,1984,1984,3,2,Branch_2
1653,197000,-93.638554,42.052353,Northwest_Ames,11584,OneFam,Above_Average,6,1725,True,True,Normal,1979,1979,3,3,Branch_2
1654,192350,-93.635411,42.053271,Northwest_Ames,10400,OneFam,Average,5,1353,False,True,Normal,1979,1999,2,2,Branch_2
1655,152000,-93.63724,42.05026,Northwest_Ames,10793,OneFam,Average,7,1620,True,True,Normal,1969,1969,4,3,Branch_2
1656,170000,-93.634714,42.049832,Northwest_Ames,13001,OneFam,Average,6,1220,False,True,Normal,1971,1971,2,2,Branch_2
1657,175000,-93.634581,42.050075,Northwest_Ames,12243,OneFam,Above_Average,7,1484,False,True,Normal,1971,1971,3,2,Branch_2
1658,175000,-93.636497,42.050372,Northwest_Ames,11700,OneFam,Above_Average,7,1743,True,True,Normal,1968,1968,3,3,Branch_2
1659,197900,-93.633898,42.049956,Northwest_Ames,12384,OneFam,Good,7,1935,True,True,Normal,1976,1976,3,3,Branch_2
1660,174000,-93.633757,42.051039,Northwest_Ames,8991,OneFam,Above_Average,5,1324,False,True,Normal,1976,1976,3,2,Branch_2
1661,178900,-93.632191,42.048765,Northwest_Ames,8000,OneFam,Above_Average,8,1877,True,True,Normal,1974,1974,4,3,Branch_2
1662,139000,-93.627736,42.055392,North_Ames,10500,OneFam,Good,5,1109,True,True,Normal,1971,2005,3,1,Branch_2
1663,143250,-93.626331,42.055264,North_Ames,10530,OneFam,Average,5,981,False,True,Normal,1971,1971,3,2,Branch_2
1664,184000,-93.626565,42.054603,North_Ames,7472,OneFam,Excellent,7,1479,True,True,Normal,1972,2004,4,2,Branch_2
1665,155000,-93.629118,42.053407,North_Ames,9457,OneFam,Above_Average,7,1422,False,True,Normal,1970,1990,3,1,Branch_2
1666,133000,-93.626722,42.054612,North_Ames,7920,OneFam,Average,5,914,False,True,Normal,1970,2002,3,1,Branch_2
1667,119500,-93.627112,42.053547,North_Ames,9758,OneFam,Average,5,950,False,True,Normal,1971,1971,3,1,Branch_2
1668,123000,-93.628047,42.05346,North_Ames,8294,OneFam,Average,5,872,False,True,Normal,1971,1971,3,1,Branch_2
1669,110000,-93.62805,42.053503,North_Ames,7340,OneFam,Above_Average,4,858,False,True,Normal,1971,1971,2,1,Branch_2
1670,128000,-93.6247461,42.0562952,North_Ames,17199,OneFam,Good,4,914,False,True,Normal,1961,1961,2,1,Branch_2
1671,120500,-93.621646,42.056395,North_Ames,9000,OneFam,Above_Average,5,864,False,True,Normal,1971,1971,3,1,Branch_2
1672,133000,-93.624798,42.05467,North_Ames,4058,TwnhsE,Average,4,767,False,True,Normal,1998,1998,1,1,Branch_2
1673,155000,-93.624798,42.054789,North_Ames,4113,TwnhsE,Average,5,1337,False,True,Normal,2001,2001,2,2,Branch_2
1674,177000,-93.624431,42.055319,North_Ames,10943,TwnhsE,Average,5,1337,False,True,Normal,1997,1998,2,2,Branch_2
1675,113500,-93.629747,42.052669,Briardale,2205,Twnhs,Above_Average,6,1092,True,True,Normal,1973,1973,3,2,Branch_2
1676,113000,-93.628656,42.052698,Briardale,1890,Twnhs,Average,7,1218,True,True,Normal,1973,1973,3,2,Branch_2
1677,113700,-93.627855,42.052696,Briardale,2058,Twnhs,Average,7,1218,True,True,Normal,1973,1973,4,2,Branch_2
1678,106000,-93.629777,42.052294,Briardale,2016,TwnhsE,Average,6,1302,True,True,Normal,1970,1970,3,3,Branch_2
1679,122500,-93.627242,42.051833,Briardale,1920,TwnhsE,Average,6,1365,True,True,Normal,1971,1971,2,2,Branch_2
1680,128000,-93.627238,42.050397,Northpark_Villa,4928,TwnhsE,Average,5,958,False,True,Normal,1976,1976,2,2,Branch_2
1681,155000,-93.624575,42.05057,Northpark_Villa,2308,TwnhsE,Above_Average,7,1548,True,True,Normal,1976,1976,3,3,Branch_2
1682,142500,-93.625672,42.049996,Northpark_Villa,2304,Twnhs,Good,4,1055,False,True,Normal,1978,1978,2,2,Branch_2
1683,129250,-93.6257971,42.0488205,North_Ames,7150,OneFam,Above_Average,5,988,False,True,Normal,1966,1966,3,1,Branch_2
1684,356000,-93.6588809,42.062574,Northridge_Heights,12469,OneFam,Average,7,1816,False,True,Partial,2006,2007,3,2,Branch_1
1685,314813,-93.658015,42.063296,Northridge_Heights,11694,OneFam,Average,9,1828,False,True,Partial,2007,2007,3,2,Branch_1
1686,318000,-93.657679,42.063298,Northridge_Heights,12030,OneFam,Average,7,1694,False,True,Partial,2007,2007,3,2,Branch_1
1687,322400,-93.6569765,42.0632689,Northridge_Heights,11825,OneFam,Average,7,1694,False,True,Partial,2006,2007,3,2,Branch_1
1688,318000,-93.6566403,42.0632722,Northridge_Heights,12085,OneFam,Average,7,1734,False,True,Partial,2007,2007,3,2,Branch_1
1689,345474,-93.654243,42.063141,Northridge_Heights,14333,OneFam,Average,7,2122,False,True,Partial,2007,2007,2,3,Branch_1
1690,415298,-93.6570383,42.0619544,Northridge_Heights,14450,OneFam,Average,8,2121,False,True,Partial,2006,2007,3,3,Branch_1
1691,492000,-93.6566568,42.061976,Northridge_Heights,13641,OneFam,Average,8,2656,True,True,Partial,2007,2007,3,3,Branch_1
1692,338931,-93.6562702,42.0619709,Northridge_Heights,13440,OneFam,Average,11,2550,True,True,Partial,2006,2007,4,3,Branch_1
1693,450000,-93.657967,42.061284,Northridge_Heights,15431,OneFam,Average,7,2046,False,True,Normal,2005,2006,2,3,Branch_1
1694,280000,-93.654774,42.062259,Northridge_Heights,14154,OneFam,Average,9,2172,True,True,Partial,2006,2006,3,3,Branch_1
1695,479069,-93.6570542,42.0628153,Northridge_Heights,13891,OneFam,Average,8,2552,False,True,Partial,2007,2007,3,2,Branch_1
1696,395000,-93.6562861,42.0624082,Northridge_Heights,14226,OneFam,Average,9,1973,False,True,Partial,2006,2006,3,2,Branch_1
1697,380000,-93.657444,42.062434,Northridge_Heights,13693,OneFam,Average,9,2643,True,True,Normal,2006,2006,3,3,Branch_1
1698,250000,-93.65331,42.061504,Northridge_Heights,11428,OneFam,Average,7,1634,False,True,Normal,2006,2006,3,2,Branch_1
1699,440000,-93.657524,42.061131,Northridge_Heights,14977,OneFam,Average,7,1976,False,True,Partial,2006,2007,2,2,Branch_1
1700,418000,-93.657211,42.06027,Northridge_Heights,13654,OneFam,Average,9,2758,True,True,Normal,2005,2006,4,3,Branch_1
1701,500067,-93.657235,42.060269,Northridge_Heights,17169,OneFam,Average,7,2290,False,True,Partial,2007,2007,2,3,Branch_1
1702,260116,-93.6554248,42.061133,Northridge_Heights,16659,OneFam,Average,7,2152,True,True,Partial,2007,2008,3,3,Branch_1
1703,317000,-93.654689,42.060576,Northridge_Heights,9591,OneFam,Average,9,2473,True,True,Normal,2004,2005,4,3,Branch_1
1704,319500,-93.654617,42.060427,Northridge_Heights,9709,OneFam,Average,8,2100,True,True,Partial,2007,2007,3,3,Branch_1
1705,325624,-93.650917,42.059561,Northridge_Heights,10562,OneFam,Average,8,2161,True,True,Partial,2007,2007,3,2,Branch_1
1706,372000,-93.657492,42.06113,Northridge_Heights,13615,OneFam,Average,7,1802,False,True,Normal,2006,2006,3,3,Branch_1
1707,342000,-93.656249,42.059761,Northridge_Heights,13069,OneFam,Average,11,2956,True,True,Normal,2004,2004,5,3,Branch_1
1708,354000,-93.6565389,42.059677,Northridge_Heights,12099,OneFam,Average,10,2468,True,True,Normal,2004,2004,4,3,Branch_1
1709,350000,-93.65699,42.058634,Northridge_Heights,14277,OneFam,Average,7,2385,True,True,Normal,2003,2003,3,3,Branch_1
1710,285000,-93.6545189,42.058619,Northridge_Heights,11999,OneFam,Average,10,2374,True,True,Normal,2003,2004,4,3,Branch_1
1711,281500,-93.650597,42.059211,Northridge_Heights,12568,OneFam,Average,8,1818,True,True,Partial,2007,2007,3,3,Branch_1
1712,245700,-93.650499,42.059202,Northridge_Heights,9926,OneFam,Average,7,1614,False,True,Normal,2005,2006,3,2,Branch_1
1713,232698,-93.65045,42.059197,Northridge_Heights,9254,OneFam,Average,7,1721,False,True,Normal,2005,2005,3,2,Branch_1
1714,250000,-93.650406,42.059194,Northridge_Heights,10732,OneFam,Average,7,1828,True,True,Partial,2006,2007,3,3,Branch_1
1715,194700,-93.649838,42.059175,Northridge_Heights,7577,TwnhsE,Average,6,1362,False,True,Normal,2005,2006,2,2,Branch_1
1716,204000,-93.649828,42.059175,Northridge_Heights,3901,Twnhs,Average,5,1302,False,True,Partial,2005,2006,1,2,Branch_1
1717,200000,-93.649808,42.059176,Northridge_Heights,3903,Twnhs,Average,5,1302,False,True,Normal,2005,2006,1,2,Branch_1
1718,207000,-93.649798,42.059176,Northridge_Heights,6289,TwnhsE,Average,6,1362,False,True,Normal,2005,2006,2,2,Branch_1
1719,209500,-93.649397,42.05826,Northridge_Heights,4590,Twnhs,Average,6,1554,False,True,Normal,2006,2006,2,2,Branch_1
1720,209500,-93.649319,42.058276,Northridge_Heights,4590,Twnhs,Average,6,1554,False,True,Normal,2006,2006,2,2,Branch_1
1721,202500,-93.649291,42.058284,Northridge_Heights,6442,TwnhsE,Average,6,1370,False,True,Normal,2006,2006,2,2,Branch_1
1722,280000,-93.653414,42.056827,Northridge_Heights,7841,TwnhsE,Average,6,1577,False,True,Normal,2005,2005,2,2,Branch_1
1723,277500,-93.652565,42.057124,Northridge_Heights,7313,TwnhsE,Average,6,1561,False,True,Normal,2005,2005,2,2,Branch_1
1724,318061,-93.652054,42.05738,Northridge_Heights,7820,TwnhsE,Average,6,1869,False,True,Partial,2007,2007,2,2,Branch_1
1725,221370,-93.6514105,42.0568529,Northridge_Heights,6240,TwnhsE,Average,6,1324,False,True,Partial,2006,2006,2,2,Branch_1
1726,200000,-93.650608,42.057209,Northridge_Heights,3242,TwnhsE,Average,6,1405,False,True,Normal,2003,2003,2,2,Branch_1
1727,181755,-93.646937,42.063388,Gilbert,15810,OneFam,Average,7,1496,True,True,Partial,2007,2007,3,3,Branch_1
1728,176000,-93.646429,42.063381,Gilbert,10237,OneFam,Average,6,1536,True,True,Normal,2005,2006,3,3,Branch_1
1729,178900,-93.645875,42.062483,Gilbert,10237,OneFam,Average,8,1484,True,True,Partial,2005,2007,3,3,Branch_1
1730,168165,-93.64573,42.062279,Gilbert,13204,OneFam,Average,6,1458,True,True,Partial,2006,2007,3,2,Branch_1
1731,171925,-93.644788,42.0626729,Gilbert,8857,OneFam,Average,7,1495,True,True,Partial,2006,2006,3,3,Branch_1
1732,198444,-93.644415,42.06208,Gilbert,9729,OneFam,Average,6,1746,True,True,Partial,2006,2007,3,3,Branch_1
1733,203000,-93.6443,42.062067,Gilbert,12216,OneFam,Average,6,1326,False,True,Normal,2005,2005,3,2,Branch_1
1734,179540,-93.645732,42.062533,Gilbert,9018,OneFam,Average,8,1456,True,True,Partial,2007,2007,3,3,Branch_1
1735,176485,-93.644377,42.062887,Gilbert,8993,OneFam,Average,6,1302,False,True,Partial,2007,2007,3,2,Branch_1
1736,181134,-93.644376,42.062931,Gilbert,8899,OneFam,Average,6,1340,False,True,Partial,2007,2007,3,2,Branch_1
1737,156932,-93.644375,42.062974,Gilbert,8499,OneFam,Average,6,1412,True,True,Partial,2006,2007,3,3,Branch_1
1738,166000,-93.644374,42.063019,Gilbert,8229,OneFam,Average,6,1504,True,True,Partial,2007,2007,3,3,Branch_1
1739,177594,-93.644447,42.063106,Gilbert,7713,OneFam,Average,7,1456,True,True,Partial,2007,2007,3,3,Branch_1
1740,173500,-93.644366,42.063342,Gilbert,7697,OneFam,Above_Average,6,1258,False,True,Partial,2007,2007,3,2,Branch_1
1741,172500,-93.641795,42.062584,Bloomington_Heights,3922,TwnhsE,Average,6,1258,False,True,Partial,2006,2007,2,2,Branch_1
1742,194201,-93.641716,42.062581,Bloomington_Heights,3922,TwnhsE,Average,7,1402,False,True,Partial,2006,2007,2,2,Branch_1
1743,226500,-93.640513,42.062946,Bloomington_Heights,3621,TwnhsE,Average,7,1589,False,True,Normal,2003,2003,2,2,Branch_1
1744,185485,-93.642177,42.063301,Bloomington_Heights,3710,OneFam,Average,6,1266,False,True,Partial,2007,2007,2,2,Branch_1
1746,188500,-93.644064,42.061429,Gilbert,16219,OneFam,Average,5,1119,False,True,Normal,2004,2005,2,2,Branch_1
1748,215000,-93.643961,42.061541,Gilbert,11796,OneFam,Average,8,1959,True,True,Normal,2004,2005,4,3,Branch_1
1749,206580,-93.643954,42.061531,Gilbert,10936,OneFam,Average,6,1525,False,True,Partial,2006,2006,3,3,Branch_1
1750,183500,-93.641781,42.061318,Gilbert,8244,OneFam,Average,7,1720,True,True,Normal,2004,2004,3,3,Branch_1
1751,165500,-93.639977,42.061392,Gilbert,11950,OneFam,Average,7,1394,True,True,Normal,2003,2003,3,3,Branch_1
1752,211000,-93.64021,42.060021,Gilbert,7875,OneFam,Average,8,1948,True,True,Normal,2003,2003,4,3,Branch_1
1754,219500,-93.64334,42.059181,Gilbert,8740,OneFam,Average,8,1995,True,True,Normal,2002,2002,4,3,Branch_1
1755,175000,-93.641279,42.057981,Gilbert,7917,OneFam,Average,7,1647,True,True,Normal,1999,2000,3,3,Branch_1
1756,170000,-93.642836,42.058401,Gilbert,9967,OneFam,Average,8,1430,True,True,Normal,2000,2000,3,3,Branch_1
1757,162000,-93.643641,42.059526,Gilbert,7750,OneFam,Average,6,1320,True,True,Normal,2003,2003,3,3,Branch_1
1758,187000,-93.641323,42.057836,Gilbert,9487,OneFam,Average,7,1690,True,True,Normal,2000,2000,3,3,Branch_1
1759,185000,-93.640658,42.058897,Gilbert,9649,OneFam,Average,7,1644,True,True,Normal,1999,2000,3,3,Branch_1
1761,384500,-93.655711,42.053364,Northridge,12191,OneFam,Average,8,2551,True,True,Normal,1997,1998,4,3,Branch_1
1762,248000,-93.652894,42.055751,Northridge,11000,OneFam,Average,8,2285,True,True,Normal,2000,2000,4,3,Branch_1
1763,466500,-93.651096,42.055627,Northridge,11400,OneFam,Average,8,2633,False,True,Normal,2001,2002,2,3,Branch_1
1764,410000,-93.652641,42.05359,Northridge,10557,OneFam,Average,9,3078,True,True,Normal,1998,1998,4,3,Branch_1
1765,322500,-93.652777,42.053436,Northridge,11002,OneFam,Average,9,2582,True,True,Normal,1998,1999,4,3,Branch_1
1766,252000,-93.649901,42.053467,Northridge,10790,OneFam,Average,8,2385,True,True,Normal,1998,1998,4,3,Branch_1
1767,755000,-93.657271,42.05198,Northridge,21535,OneFam,Above_Average,10,4316,True,True,Normal,1994,1995,4,4,Branch_1
1768,269790,-93.655159,42.052361,Northridge,9920,OneFam,Average,8,2013,True,True,Normal,1996,1997,3,3,Branch_1
1769,315750,-93.655905,42.052247,Northridge,11787,OneFam,Average,8,2398,True,True,Normal,1996,1997,3,3,Branch_1
1771,290000,-93.653712,42.05048,Northridge,12257,OneFam,Average,9,2531,True,True,Normal,1995,1995,4,3,Branch_1
1772,430000,-93.65334,42.049518,Northridge,12692,OneFam,Average,10,3228,False,True,Normal,1992,1993,4,3,Branch_1
1773,263000,-93.652946,42.049509,Northridge,11762,OneFam,Average,9,2202,True,True,Normal,1992,1993,4,3,Branch_1
1774,330000,-93.653864,42.052416,Northridge,9044,OneFam,Average,8,2538,True,True,Normal,1996,1997,4,3,Branch_1
1775,213133,-93.644118,42.054408,Somerset,9910,OneFam,Above_Average,5,1369,False,True,Partial,2007,2007,3,2,Branch_1
1776,260261,-93.643769,42.055757,Somerset,11830,OneFam,Average,6,1542,False,True,Partial,2007,2007,3,2,Branch_1
1777,320000,-93.642069,42.054318,Somerset,11670,OneFam,Average,8,1905,False,True,Normal,2006,2006,3,2,Branch_1
1778,282922,-93.64176,42.054177,Somerset,15256,OneFam,Average,6,1464,False,True,Normal,2007,2007,3,2,Branch_1
1780,419005,-93.642243,42.054354,Somerset,12291,OneFam,Average,6,1966,False,True,Partial,2007,2007,1,2,Branch_1
1781,255000,-93.642234,42.054309,Somerset,13501,OneFam,Average,8,1636,False,True,Normal,2006,2006,3,2,Branch_1
1782,147000,-93.64396,42.054514,Somerset,9986,OneFam,Average,7,1795,False,True,Partial,2006,2007,2,2,Branch_1
1783,235876,-93.644086,42.054154,Somerset,9965,OneFam,Average,6,1528,False,True,Partial,2007,2007,3,5,Branch_1
1784,311872,-93.643836,42.054153,Somerset,9416,OneFam,Average,8,1726,False,True,Partial,2007,2007,3,2,Branch_1
1785,248328,-93.64248,42.054153,Somerset,9849,OneFam,Above_Average,7,1689,False,True,Partial,2007,2007,3,2,Branch_1
1786,227000,-93.642344,42.054157,Somerset,10000,OneFam,Average,7,1588,False,True,Normal,2006,2006,3,2,Branch_1
1787,260000,-93.643544,42.053185,Somerset,8847,OneFam,Average,7,1538,False,True,Normal,2005,2005,3,2,Branch_1
1788,225000,-93.643449,42.053186,Somerset,9158,OneFam,Average,7,1496,False,True,Partial,2007,2007,3,2,Branch_1
1789,249000,-93.642197,42.053227,Somerset,8251,OneFam,Average,7,1506,False,True,Normal,2005,2006,3,2,Branch_1
1790,307000,-93.641251,42.053108,Somerset,10084,OneFam,Average,7,1694,False,True,Normal,2004,2005,3,2,Branch_1
1792,221300,-93.642275,42.053067,Somerset,8778,OneFam,Average,7,1830,True,True,Normal,2006,2006,3,3,Branch_1
1793,208900,-93.650341,42.051802,Somerset,8640,OneFam,Average,6,1338,False,True,Partial,2007,2007,3,2,Branch_1
1794,210400,-93.65042,42.051795,Somerset,9000,OneFam,Average,6,1335,False,True,Partial,2006,2007,3,2,Branch_1
1795,255000,-93.650299,42.051655,Somerset,8640,OneFam,Average,8,1792,True,True,Partial,2007,2007,3,3,Branch_1
1796,212109,-93.650279,42.051657,Somerset,10411,OneFam,Average,8,1588,True,True,Partial,2007,2007,3,3,Branch_1
1797,270000,-93.647584,42.050206,Somerset,9000,OneFam,Average,8,1959,True,True,Normal,2006,2006,3,3,Branch_1
1798,303477,-93.647933,42.050301,Somerset,9000,OneFam,Average,11,2610,True,True,Partial,2007,2007,4,3,Branch_1
1799,310013,-93.648742,42.051681,Somerset,12217,OneFam,Average,8,1880,True,True,Partial,2007,2007,3,3,Branch_1
1800,249700,-93.643974,42.052269,Somerset,11096,OneFam,Average,7,1656,False,True,Normal,2006,2006,3,2,Branch_1
1801,227875,-93.64397,42.052119,Somerset,10207,OneFam,Above_Average,7,1761,True,True,Partial,2007,2007,3,3,Branch_1
1802,261329,-93.643792,42.051377,Somerset,10440,OneFam,Average,6,1584,False,True,Partial,2007,2007,2,2,Branch_1
1803,253000,-93.642046,42.052267,Somerset,11824,OneFam,Average,5,1685,False,True,Normal,2006,2006,2,2,Branch_1
1804,265000,-93.641233,42.052146,Somerset,10625,OneFam,Average,9,2443,True,True,Normal,2004,2004,4,3,Branch_1
1805,340000,-93.639574,42.051054,Somerset,11143,OneFam,Average,8,2466,True,True,Normal,2004,2005,4,3,Branch_1
1806,146000,-93.69179,42.037586,Sawyer_West,7500,OneFam,Average,6,1100,False,False,Partial,2006,2007,3,2,Branch_3
1807,147000,-93.692245,42.037636,Sawyer_West,7500,OneFam,Average,5,1143,False,False,Normal,2006,2006,3,2,Branch_3
1808,149000,-93.68912,42.037643,Sawyer_West,12450,OneFam,Average,6,1094,False,True,Normal,2003,2004,3,1,Branch_3
1809,181000,-93.691244,42.03722,Sawyer_West,7441,OneFam,Average,7,1486,False,True,Normal,2006,2006,3,2,Branch_3
1810,201000,-93.689026,42.036028,Sawyer_West,8462,OneFam,Average,7,1721,True,True,Normal,1994,1994,3,3,Branch_3
1811,191750,-93.689767,42.035259,Sawyer_West,11613,OneFam,Average,7,1820,True,True,Normal,1993,1997,3,3,Branch_3
1812,179000,-93.688804,42.036038,Sawyer_West,8450,OneFam,Average,6,1349,False,True,Normal,2000,2001,3,2,Branch_3
1813,215000,-93.689449,42.035071,Sawyer_West,16196,OneFam,Average,5,1494,False,True,Normal,1998,1998,3,2,Branch_3
1814,179200,-93.686428,42.036464,Sawyer_West,8012,TwnhsE,Average,5,1575,False,True,Normal,1992,1992,2,2,Branch_3
